center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift
Ses03F_impro05_F010,Ses03F_impro05_F009,Ses03F_impro05_M008,ang,ang,neu,2,1,0
Ses03F_impro05_M009,Ses03F_impro05_M008,Ses03F_impro05_F010,neu,neu,ang,2,1,0
Ses03F_impro05_F011,Ses03F_impro05_F010,Ses03F_impro05_M009,ang,ang,neu,2,1,0
Ses03F_impro05_M010,Ses03F_impro05_M009,Ses03F_impro05_F011,fru,neu,ang,2,1,1
Ses03F_impro05_F012,Ses03F_impro05_F011,Ses03F_impro05_M010,fru,ang,fru,2,1,1
Ses03F_impro05_F013,Ses03F_impro05_F012,Ses03F_impro05_M010,fru,fru,fru,1,2,0
Ses03F_impro05_M011,Ses03F_impro05_M010,Ses03F_impro05_F013,neu,fru,fru,3,1,1
Ses03F_impro05_M012,Ses03F_impro05_M011,Ses03F_impro05_F013,fru,neu,fru,1,2,1
Ses03F_impro05_F015,Ses03F_impro05_F013,Ses03F_impro05_M012,ang,fru,fru,3,1,1
Ses03F_impro05_F016,Ses03F_impro05_F015,Ses03F_impro05_M012,ang,ang,fru,1,2,0
Ses03F_impro05_M013,Ses03F_impro05_M012,Ses03F_impro05_F016,neu,fru,ang,3,1,1
Ses03F_impro05_M014,Ses03F_impro05_M013,Ses03F_impro05_F016,neu,neu,ang,1,2,0
Ses03F_impro05_F017,Ses03F_impro05_F016,Ses03F_impro05_M014,ang,ang,neu,3,1,0
Ses03F_impro06_M000,pad,pad,neu,pad,pad,None,None,0
Ses03F_impro06_F000,pad,Ses03F_impro06_M000,sad,pad,neu,None,1,0
Ses03F_impro06_F001,Ses03F_impro06_F000,Ses03F_impro06_M000,sad,sad,neu,1,2,0
Ses03F_impro06_M001,Ses03F_impro06_M000,Ses03F_impro06_F001,neu,neu,sad,3,1,0
Ses03F_impro06_F002,Ses03F_impro06_F001,Ses03F_impro06_M001,sad,sad,neu,2,1,0
Ses03F_impro06_F003,Ses03F_impro06_F002,Ses03F_impro06_M001,sad,sad,neu,1,2,0
Ses03F_impro06_F004,Ses03F_impro06_F003,Ses03F_impro06_M001,sad,sad,neu,1,3,0
Ses03F_impro06_F005,Ses03F_impro06_F004,Ses03F_impro06_M001,sad,sad,neu,1,4,0
Ses03F_impro06_F006,Ses03F_impro06_F005,Ses03F_impro06_M001,sad,sad,neu,1,5,0
Ses03F_impro06_M002,Ses03F_impro06_M001,Ses03F_impro06_F006,sad,neu,sad,6,1,1
Ses03F_impro06_F007,Ses03F_impro06_F006,Ses03F_impro06_M002,sad,sad,sad,2,1,0
Ses03F_impro06_F008,Ses03F_impro06_F007,Ses03F_impro06_M002,sad,sad,sad,1,2,0
Ses03F_impro06_F009,Ses03F_impro06_F008,Ses03F_impro06_M002,sad,sad,sad,1,3,0
Ses03F_impro06_F010,Ses03F_impro06_F009,Ses03F_impro06_M002,sad,sad,sad,1,4,0
Ses03F_impro06_F011,Ses03F_impro06_F010,Ses03F_impro06_M002,sad,sad,sad,1,5,0
Ses03F_impro06_F012,Ses03F_impro06_F011,Ses03F_impro06_M002,sad,sad,sad,1,6,0
Ses03F_impro06_F013,Ses03F_impro06_F012,Ses03F_impro06_M002,sad,sad,sad,1,7,0
Ses03F_impro06_M003,Ses03F_impro06_M002,Ses03F_impro06_F013,neu,sad,sad,8,1,1
Ses03F_impro06_F014,Ses03F_impro06_F013,Ses03F_impro06_M003,sad,sad,neu,2,1,0
Ses03F_impro06_M004,Ses03F_impro06_M003,Ses03F_impro06_F014,sad,neu,sad,2,1,1
Ses03F_impro06_M005,Ses03F_impro06_M004,Ses03F_impro06_F014,sad,sad,sad,1,2,0
Ses03F_impro06_F015,Ses03F_impro06_F014,Ses03F_impro06_M005,sad,sad,sad,3,1,0
Ses03F_impro06_F016,Ses03F_impro06_F015,Ses03F_impro06_M005,sad,sad,sad,1,2,0
Ses03F_impro06_F017,Ses03F_impro06_F016,Ses03F_impro06_M005,sad,sad,sad,1,3,0
Ses03F_impro06_F018,Ses03F_impro06_F017,Ses03F_impro06_M005,sad,sad,sad,1,4,0
Ses03F_impro06_M006,Ses03F_impro06_M005,Ses03F_impro06_F018,sad,sad,sad,5,1,0
Ses03F_impro06_F019,Ses03F_impro06_F018,Ses03F_impro06_M006,sad,sad,sad,2,1,0
Ses03F_impro06_F020,Ses03F_impro06_F019,Ses03F_impro06_M006,sad,sad,sad,1,2,0
Ses03F_impro06_F021,Ses03F_impro06_F020,Ses03F_impro06_M006,sad,sad,sad,1,3,0
Ses03F_impro06_F022,Ses03F_impro06_F021,Ses03F_impro06_M006,sad,sad,sad,1,4,0
Ses03F_impro06_M007,Ses03F_impro06_M006,Ses03F_impro06_F022,sad,sad,sad,5,1,0
Ses03F_impro06_F023,Ses03F_impro06_F022,Ses03F_impro06_M007,sad,sad,sad,2,1,0
Ses03F_impro06_F024,Ses03F_impro06_F023,Ses03F_impro06_M007,sad,sad,sad,1,2,0
Ses03F_impro06_F025,Ses03F_impro06_F024,Ses03F_impro06_M007,sad,sad,sad,1,3,0
Ses03F_impro06_F026,Ses03F_impro06_F025,Ses03F_impro06_M007,sad,sad,sad,1,4,0
Ses03F_impro06_M008,Ses03F_impro06_M007,Ses03F_impro06_F026,sad,sad,sad,5,1,0
Ses03F_impro06_F027,Ses03F_impro06_F026,Ses03F_impro06_M008,sad,sad,sad,2,1,0
Ses03F_impro06_F028,Ses03F_impro06_F027,Ses03F_impro06_M008,sad,sad,sad,1,2,0
Ses03F_impro06_M009,Ses03F_impro06_M008,Ses03F_impro06_F028,sad,sad,sad,3,1,0
Ses03F_impro06_F029,Ses03F_impro06_F028,Ses03F_impro06_M009,sad,sad,sad,2,1,0
Ses03F_impro06_F030,Ses03F_impro06_F029,Ses03F_impro06_M009,sad,sad,sad,1,2,0
Ses03F_impro06_M010,Ses03F_impro06_M009,Ses03F_impro06_F030,sad,sad,sad,3,1,0
Ses03F_impro06_M011,Ses03F_impro06_M010,Ses03F_impro06_F030,sad,sad,sad,1,2,0
Ses03F_impro06_F031,Ses03F_impro06_F030,Ses03F_impro06_M011,sad,sad,sad,3,1,0
Ses03F_impro06_M012,Ses03F_impro06_M011,Ses03F_impro06_F031,sad,sad,sad,2,1,0
Ses03F_impro06_F032,Ses03F_impro06_F031,Ses03F_impro06_M012,sad,sad,sad,2,1,0
Ses03F_impro06_M013,Ses03F_impro06_M012,Ses03F_impro06_F032,sad,sad,sad,2,1,0
Ses03F_impro06_F033,Ses03F_impro06_F032,Ses03F_impro06_M013,sad,sad,sad,2,1,0
Ses03F_impro06_M014,Ses03F_impro06_M013,Ses03F_impro06_F033,sad,sad,sad,2,1,0
Ses03F_impro06_F034,Ses03F_impro06_F033,Ses03F_impro06_M014,sad,sad,sad,2,1,0
Ses03F_impro06_F035,Ses03F_impro06_F034,Ses03F_impro06_M014,sad,sad,sad,1,2,0
Ses03F_impro06_M015,Ses03F_impro06_M014,Ses03F_impro06_F035,sad,sad,sad,3,1,0
Ses03F_impro06_M016,Ses03F_impro06_M015,Ses03F_impro06_F035,sad,sad,sad,1,2,0
Ses03F_impro07_M000,pad,pad,neu,pad,pad,None,None,0
Ses03F_impro07_M001,Ses03F_impro07_M000,pad,neu,neu,pad,1,None,0
Ses03F_impro07_F001,pad,Ses03F_impro07_M001,hap,pad,neu,None,1,0
Ses03F_impro07_M003,Ses03F_impro07_M001,Ses03F_impro07_F001,neu,neu,hap,2,1,0
Ses03F_impro07_M004,Ses03F_impro07_M003,Ses03F_impro07_F001,neu,neu,hap,1,2,0
Ses03F_impro07_F004,Ses03F_impro07_F001,Ses03F_impro07_M004,hap,hap,neu,3,1,0
Ses03F_impro07_F005,Ses03F_impro07_F004,Ses03F_impro07_M004,hap,hap,neu,1,2,0
Ses03F_impro07_M008,Ses03F_impro07_M004,Ses03F_impro07_F005,exc,neu,hap,3,1,1
Ses03F_impro07_F007,Ses03F_impro07_F005,Ses03F_impro07_M008,exc,hap,exc,2,1,1
Ses03F_impro07_F008,Ses03F_impro07_F007,Ses03F_impro07_M008,exc,exc,exc,1,2,0
Ses03F_impro07_M011,Ses03F_impro07_M008,Ses03F_impro07_F008,exc,exc,exc,3,1,0
Ses03F_impro07_F009,Ses03F_impro07_F008,Ses03F_impro07_M011,exc,exc,exc,2,1,0
Ses03F_impro07_M012,Ses03F_impro07_M011,Ses03F_impro07_F009,neu,exc,exc,2,1,1
Ses03F_impro07_F011,Ses03F_impro07_F009,Ses03F_impro07_M012,exc,exc,neu,2,1,0
Ses03F_impro07_F012,Ses03F_impro07_F011,Ses03F_impro07_M012,hap,exc,neu,1,2,1
Ses03F_impro07_M013,Ses03F_impro07_M012,Ses03F_impro07_F012,exc,neu,hap,3,1,1
Ses03F_impro07_F013,Ses03F_impro07_F012,Ses03F_impro07_M013,hap,hap,exc,2,1,0
Ses03F_impro07_M014,Ses03F_impro07_M013,Ses03F_impro07_F013,exc,exc,hap,2,1,0
Ses03F_impro07_F014,Ses03F_impro07_F013,Ses03F_impro07_M014,exc,hap,exc,2,1,1
Ses03F_impro07_M015,Ses03F_impro07_M014,Ses03F_impro07_F014,exc,exc,exc,2,1,0
Ses03F_impro07_F015,Ses03F_impro07_F014,Ses03F_impro07_M015,neu,exc,exc,2,1,1
Ses03F_impro07_F016,Ses03F_impro07_F015,Ses03F_impro07_M015,exc,neu,exc,1,2,1
Ses03F_impro07_F017,Ses03F_impro07_F016,Ses03F_impro07_M015,hap,exc,exc,1,3,1
Ses03F_impro07_F019,Ses03F_impro07_F017,Ses03F_impro07_M015,hap,hap,exc,1,4,0
Ses03F_impro07_M019,Ses03F_impro07_M015,Ses03F_impro07_F019,exc,exc,hap,5,1,0
Ses03F_impro07_F020,Ses03F_impro07_F019,Ses03F_impro07_M019,exc,hap,exc,2,1,1
Ses03F_impro07_M021,Ses03F_impro07_M019,Ses03F_impro07_F020,neu,exc,exc,2,1,1
Ses03F_impro07_F021,Ses03F_impro07_F020,Ses03F_impro07_M021,exc,exc,neu,2,1,0
Ses03F_impro07_M022,Ses03F_impro07_M021,Ses03F_impro07_F021,exc,neu,exc,2,1,1
Ses03F_impro07_F022,Ses03F_impro07_F021,Ses03F_impro07_M022,exc,exc,exc,2,1,0
Ses03F_impro07_M023,Ses03F_impro07_M022,Ses03F_impro07_F022,neu,exc,exc,2,1,1
Ses03F_impro07_F023,Ses03F_impro07_F022,Ses03F_impro07_M023,hap,exc,neu,2,1,1
Ses03F_impro07_F025,Ses03F_impro07_F023,Ses03F_impro07_M023,hap,hap,neu,1,2,0
Ses03F_impro07_M025,Ses03F_impro07_M023,Ses03F_impro07_F025,neu,neu,hap,3,1,0
Ses03F_impro07_F026,Ses03F_impro07_F025,Ses03F_impro07_M025,exc,hap,neu,2,1,1
Ses03F_impro07_F027,Ses03F_impro07_F026,Ses03F_impro07_M025,exc,exc,neu,1,2,0
Ses03F_impro07_M026,Ses03F_impro07_M025,Ses03F_impro07_F027,exc,neu,exc,3,1,1
Ses03F_impro07_F028,Ses03F_impro07_F027,Ses03F_impro07_M026,exc,exc,exc,2,1,0
Ses03F_impro07_F029,Ses03F_impro07_F028,Ses03F_impro07_M026,exc,exc,exc,1,2,0
Ses03F_impro07_M027,Ses03F_impro07_M026,Ses03F_impro07_F029,exc,exc,exc,3,1,0
Ses03F_impro07_M028,Ses03F_impro07_M027,Ses03F_impro07_F029,exc,exc,exc,1,2,0
Ses03F_impro07_M029,Ses03F_impro07_M028,Ses03F_impro07_F029,exc,exc,exc,1,3,0
Ses03F_impro07_F031,Ses03F_impro07_F029,Ses03F_impro07_M029,neu,exc,exc,4,1,1
Ses03F_impro07_F032,Ses03F_impro07_F031,Ses03F_impro07_M029,hap,neu,exc,1,2,1
Ses03F_impro07_M032,Ses03F_impro07_M029,Ses03F_impro07_F032,exc,exc,hap,3,1,0
Ses03F_impro07_M033,Ses03F_impro07_M032,Ses03F_impro07_F032,neu,exc,hap,1,2,1
Ses03F_impro07_F034,Ses03F_impro07_F032,Ses03F_impro07_M033,hap,hap,neu,3,1,0
Ses03F_impro07_M034,Ses03F_impro07_M033,Ses03F_impro07_F034,hap,neu,hap,2,1,1
Ses03F_impro07_F035,Ses03F_impro07_F034,Ses03F_impro07_M034,hap,hap,hap,2,1,0
Ses03F_impro07_M035,Ses03F_impro07_M034,Ses03F_impro07_F035,hap,hap,hap,2,1,0
Ses03F_impro08_M000,pad,pad,ang,pad,pad,None,None,0
Ses03F_impro08_F000,pad,Ses03F_impro08_M000,neu,pad,ang,None,1,0
Ses03F_impro08_F001,Ses03F_impro08_F000,Ses03F_impro08_M000,neu,neu,ang,1,2,0
Ses03F_impro08_F002,Ses03F_impro08_F001,Ses03F_impro08_M000,neu,neu,ang,1,3,0
Ses03F_impro08_F003,Ses03F_impro08_F002,Ses03F_impro08_M000,neu,neu,ang,1,4,0
Ses03F_impro08_M004,Ses03F_impro08_M000,Ses03F_impro08_F003,fru,ang,neu,5,1,1
Ses03F_impro08_F004,Ses03F_impro08_F003,Ses03F_impro08_M004,neu,neu,fru,2,1,0
Ses03F_impro08_F005,Ses03F_impro08_F004,Ses03F_impro08_M004,neu,neu,fru,1,2,0
Ses03F_impro08_M006,Ses03F_impro08_M004,Ses03F_impro08_F005,ang,fru,neu,3,1,1
Ses03F_impro08_F006,Ses03F_impro08_F005,Ses03F_impro08_M006,neu,neu,ang,2,1,0
Ses03F_impro08_F007,Ses03F_impro08_F006,Ses03F_impro08_M006,neu,neu,ang,1,2,0
Ses03F_impro08_F008,Ses03F_impro08_F007,Ses03F_impro08_M006,neu,neu,ang,1,3,0
Ses03F_impro08_M007,Ses03F_impro08_M006,Ses03F_impro08_F008,ang,ang,neu,4,1,0
Ses03F_impro08_M008,Ses03F_impro08_M007,Ses03F_impro08_F008,ang,ang,neu,1,2,0
Ses03F_impro08_F009,Ses03F_impro08_F008,Ses03F_impro08_M008,neu,neu,ang,3,1,0
Ses03F_impro08_M009,Ses03F_impro08_M008,Ses03F_impro08_F009,ang,ang,neu,2,1,0
Ses03F_impro08_F010,Ses03F_impro08_F009,Ses03F_impro08_M009,neu,neu,ang,2,1,0
Ses03F_impro08_M010,Ses03F_impro08_M009,Ses03F_impro08_F010,ang,ang,neu,2,1,0
Ses03F_impro08_M011,Ses03F_impro08_M010,Ses03F_impro08_F010,ang,ang,neu,1,2,0
Ses03F_impro08_M012,Ses03F_impro08_M011,Ses03F_impro08_F010,ang,ang,neu,1,3,0
Ses03F_impro08_F011,Ses03F_impro08_F010,Ses03F_impro08_M012,neu,neu,ang,4,1,0
Ses03F_impro08_F012,Ses03F_impro08_F011,Ses03F_impro08_M012,neu,neu,ang,1,2,0
Ses03F_impro08_F013,Ses03F_impro08_F012,Ses03F_impro08_M012,neu,neu,ang,1,3,0
Ses03F_impro08_M014,Ses03F_impro08_M012,Ses03F_impro08_F013,ang,ang,neu,4,1,0
Ses03F_impro08_F014,Ses03F_impro08_F013,Ses03F_impro08_M014,neu,neu,ang,2,1,0
Ses03F_impro08_M015,Ses03F_impro08_M014,Ses03F_impro08_F014,ang,ang,neu,2,1,0
Ses03F_impro08_F015,Ses03F_impro08_F014,Ses03F_impro08_M015,neu,neu,ang,2,1,0
Ses03F_impro08_F016,Ses03F_impro08_F015,Ses03F_impro08_M015,neu,neu,ang,1,2,0
Ses03F_impro08_M016,Ses03F_impro08_M015,Ses03F_impro08_F016,fru,ang,neu,3,1,1
Ses03F_impro08_F017,Ses03F_impro08_F016,Ses03F_impro08_M016,fru,neu,fru,2,1,1
Ses03F_impro08_F018,Ses03F_impro08_F017,Ses03F_impro08_M016,fru,fru,fru,1,2,0
Ses03F_impro08_M017,Ses03F_impro08_M016,Ses03F_impro08_F018,fru,fru,fru,3,1,0
Ses03F_impro08_F019,Ses03F_impro08_F018,Ses03F_impro08_M017,fru,fru,fru,2,1,0
Ses03F_impro08_M018,Ses03F_impro08_M017,Ses03F_impro08_F019,fru,fru,fru,2,1,0
Ses03F_impro08_M019,Ses03F_impro08_M018,Ses03F_impro08_F019,fru,fru,fru,1,2,0
Ses03F_impro08_F020,Ses03F_impro08_F019,Ses03F_impro08_M019,neu,fru,fru,3,1,1
Ses03F_impro08_F021,Ses03F_impro08_F020,Ses03F_impro08_M019,neu,neu,fru,1,2,0
Ses03F_impro08_F022,Ses03F_impro08_F021,Ses03F_impro08_M019,neu,neu,fru,1,3,0
Ses03F_impro08_M021,Ses03F_impro08_M019,Ses03F_impro08_F022,neu,fru,neu,4,1,1
Ses03F_impro08_F023,Ses03F_impro08_F022,Ses03F_impro08_M021,neu,neu,neu,2,1,0
Ses03F_impro08_F024,Ses03F_impro08_F023,Ses03F_impro08_M021,neu,neu,neu,1,2,0
Ses03F_impro08_F025,Ses03F_impro08_F024,Ses03F_impro08_M021,neu,neu,neu,1,3,0
Ses03F_impro08_F026,Ses03F_impro08_F025,Ses03F_impro08_M021,neu,neu,neu,1,4,0
Ses03F_impro08_F027,Ses03F_impro08_F026,Ses03F_impro08_M021,neu,neu,neu,1,5,0
Ses03F_impro08_M026,Ses03F_impro08_M021,Ses03F_impro08_F027,fru,neu,neu,6,1,1
Ses03F_impro08_F028,Ses03F_impro08_F027,Ses03F_impro08_M026,neu,neu,fru,2,1,0
Ses03F_impro08_F029,Ses03F_impro08_F028,Ses03F_impro08_M026,neu,neu,fru,1,2,0
Ses03F_script01_1_M000,pad,pad,neu,pad,pad,None,None,0
Ses03F_script01_1_M001,Ses03F_script01_1_M000,pad,neu,neu,pad,1,None,0
Ses03F_script01_1_M002,Ses03F_script01_1_M001,pad,neu,neu,pad,1,None,0
Ses03F_script01_1_M003,Ses03F_script01_1_M002,pad,neu,neu,pad,1,None,0
Ses03F_script01_1_F004,pad,Ses03F_script01_1_M003,neu,pad,neu,None,1,0
Ses03F_script01_1_M004,Ses03F_script01_1_M003,Ses03F_script01_1_F004,neu,neu,neu,2,1,0
Ses03F_script01_1_F005,Ses03F_script01_1_F004,Ses03F_script01_1_M004,neu,neu,neu,2,1,0
Ses03F_script01_1_M005,Ses03F_script01_1_M004,Ses03F_script01_1_F005,neu,neu,neu,2,1,0
Ses03F_script01_1_M006,Ses03F_script01_1_M005,Ses03F_script01_1_F005,neu,neu,neu,1,2,0
Ses03F_script01_1_F007,Ses03F_script01_1_F005,Ses03F_script01_1_M006,neu,neu,neu,3,1,0
Ses03F_script01_1_M007,Ses03F_script01_1_M006,Ses03F_script01_1_F007,neu,neu,neu,2,1,0
Ses03F_script01_1_M008,Ses03F_script01_1_M007,Ses03F_script01_1_F007,neu,neu,neu,1,2,0
Ses03F_script01_1_M009,Ses03F_script01_1_M008,Ses03F_script01_1_F007,neu,neu,neu,1,3,0
Ses03F_script01_1_F010,Ses03F_script01_1_F007,Ses03F_script01_1_M009,neu,neu,neu,4,1,0
Ses03F_script01_1_F011,Ses03F_script01_1_F010,Ses03F_script01_1_M009,fru,neu,neu,1,2,1
Ses03F_script01_1_M011,Ses03F_script01_1_M009,Ses03F_script01_1_F011,fru,neu,fru,3,1,1
Ses03F_script01_1_F012,Ses03F_script01_1_F011,Ses03F_script01_1_M011,fru,fru,fru,2,1,0
Ses03F_script01_1_M012,Ses03F_script01_1_M011,Ses03F_script01_1_F012,fru,fru,fru,2,1,0
Ses03F_script01_1_F013,Ses03F_script01_1_F012,Ses03F_script01_1_M012,fru,fru,fru,2,1,0
Ses03F_script01_1_M013,Ses03F_script01_1_M012,Ses03F_script01_1_F013,fru,fru,fru,2,1,0
Ses03F_script01_1_F014,Ses03F_script01_1_F013,Ses03F_script01_1_M013,neu,fru,fru,2,1,1
Ses03F_script01_1_M014,Ses03F_script01_1_M013,Ses03F_script01_1_F014,fru,fru,neu,2,1,0
Ses03F_script01_1_F017,Ses03F_script01_1_F014,Ses03F_script01_1_M014,ang,neu,fru,2,1,1
Ses03F_script01_1_M015,Ses03F_script01_1_M014,Ses03F_script01_1_F017,fru,fru,ang,2,1,0
Ses03F_script01_1_F018,Ses03F_script01_1_F017,Ses03F_script01_1_M015,fru,ang,fru,2,1,1
Ses03F_script01_1_M016,Ses03F_script01_1_M015,Ses03F_script01_1_F018,neu,fru,fru,2,1,1
Ses03F_script01_1_F019,Ses03F_script01_1_F018,Ses03F_script01_1_M016,neu,fru,neu,2,1,1
Ses03F_script01_1_M017,Ses03F_script01_1_M016,Ses03F_script01_1_F019,neu,neu,neu,2,1,0
Ses03F_script01_1_M018,Ses03F_script01_1_M017,Ses03F_script01_1_F019,neu,neu,neu,1,2,0
Ses03F_script01_1_F021,Ses03F_script01_1_F019,Ses03F_script01_1_M018,neu,neu,neu,3,1,0
Ses03F_script01_1_M019,Ses03F_script01_1_M018,Ses03F_script01_1_F021,fru,neu,neu,2,1,1
Ses03F_script01_1_F022,Ses03F_script01_1_F021,Ses03F_script01_1_M019,fru,neu,fru,2,1,1
Ses03F_script01_1_M020,Ses03F_script01_1_M019,Ses03F_script01_1_F022,neu,fru,fru,2,1,1
Ses03F_script01_1_F023,Ses03F_script01_1_F022,Ses03F_script01_1_M020,fru,fru,neu,2,1,0
Ses03F_script01_1_M021,Ses03F_script01_1_M020,Ses03F_script01_1_F023,ang,neu,fru,2,1,1
Ses03F_script01_1_M022,Ses03F_script01_1_M021,Ses03F_script01_1_F023,ang,ang,fru,1,2,0
Ses03F_script01_1_F024,Ses03F_script01_1_F023,Ses03F_script01_1_M022,fru,fru,ang,3,1,0
Ses03F_script01_1_F025,Ses03F_script01_1_F024,Ses03F_script01_1_M022,fru,fru,ang,1,2,0
Ses03F_script01_1_F026,Ses03F_script01_1_F025,Ses03F_script01_1_M022,fru,fru,ang,1,3,0
Ses03F_script01_1_F028,Ses03F_script01_1_F026,Ses03F_script01_1_M022,fru,fru,ang,1,4,0
Ses03F_script01_1_F029,Ses03F_script01_1_F028,Ses03F_script01_1_M022,fru,fru,ang,1,5,0
Ses03F_script01_1_M026,Ses03F_script01_1_M022,Ses03F_script01_1_F029,sad,ang,fru,6,1,1
Ses03F_script01_1_F030,Ses03F_script01_1_F029,Ses03F_script01_1_M026,neu,fru,sad,2,1,1
Ses03F_script01_1_M027,Ses03F_script01_1_M026,Ses03F_script01_1_F030,ang,sad,neu,2,1,1
Ses03F_script01_1_F031,Ses03F_script01_1_F030,Ses03F_script01_1_M027,neu,neu,ang,2,1,0
Ses03F_script01_1_M028,Ses03F_script01_1_M027,Ses03F_script01_1_F031,neu,ang,neu,2,1,1
Ses03F_script01_1_F032,Ses03F_script01_1_F031,Ses03F_script01_1_M028,fru,neu,neu,2,1,1
Ses03F_script01_1_M029,Ses03F_script01_1_M028,Ses03F_script01_1_F032,neu,neu,fru,2,1,0
Ses03F_script01_1_M030,Ses03F_script01_1_M029,Ses03F_script01_1_F032,neu,neu,fru,1,2,0
Ses03F_script01_1_M031,Ses03F_script01_1_M030,Ses03F_script01_1_F032,neu,neu,fru,1,3,0
Ses03F_script01_1_M032,Ses03F_script01_1_M031,Ses03F_script01_1_F032,fru,neu,fru,1,4,1
Ses03F_script01_1_F034,Ses03F_script01_1_F032,Ses03F_script01_1_M032,fru,fru,fru,5,1,0
Ses03F_script01_1_M033,Ses03F_script01_1_M032,Ses03F_script01_1_F034,fru,fru,fru,2,1,0
Ses03F_script01_1_F035,Ses03F_script01_1_F034,Ses03F_script01_1_M033,fru,fru,fru,2,1,0
Ses03F_script01_1_M034,Ses03F_script01_1_M033,Ses03F_script01_1_F035,neu,fru,fru,2,1,1
Ses03F_script01_1_F036,Ses03F_script01_1_F035,Ses03F_script01_1_M034,fru,fru,neu,2,1,0
Ses03F_script01_1_M035,Ses03F_script01_1_M034,Ses03F_script01_1_F036,fru,neu,fru,2,1,1
Ses03F_script01_1_F037,Ses03F_script01_1_F036,Ses03F_script01_1_M035,fru,fru,fru,2,1,0
Ses03F_script01_1_M036,Ses03F_script01_1_M035,Ses03F_script01_1_F037,neu,fru,fru,2,1,1
Ses03F_script01_1_M037,Ses03F_script01_1_M036,Ses03F_script01_1_F037,fru,neu,fru,1,2,1
Ses03F_script01_1_F038,Ses03F_script01_1_F037,Ses03F_script01_1_M037,fru,fru,fru,3,1,0
Ses03F_script01_1_F039,Ses03F_script01_1_F038,Ses03F_script01_1_M037,fru,fru,fru,1,2,0
Ses03F_script01_1_M038,Ses03F_script01_1_M037,Ses03F_script01_1_F039,fru,fru,fru,3,1,0
Ses03F_script01_1_F040,Ses03F_script01_1_F039,Ses03F_script01_1_M038,fru,fru,fru,2,1,0
Ses03F_script01_1_M039,Ses03F_script01_1_M038,Ses03F_script01_1_F040,fru,fru,fru,2,1,0
Ses03F_script01_1_M041,Ses03F_script01_1_M039,Ses03F_script01_1_F040,neu,fru,fru,1,2,1
Ses03F_script01_1_M042,Ses03F_script01_1_M041,Ses03F_script01_1_F040,neu,neu,fru,1,3,0
Ses03F_script01_1_F043,Ses03F_script01_1_F040,Ses03F_script01_1_M042,fru,fru,neu,4,1,0
Ses03F_script01_1_M044,Ses03F_script01_1_M042,Ses03F_script01_1_F043,fru,neu,fru,2,1,1
Ses03F_script01_1_F044,Ses03F_script01_1_F043,Ses03F_script01_1_M044,fru,fru,fru,2,1,0
Ses03F_script01_1_M045,Ses03F_script01_1_M044,Ses03F_script01_1_F044,ang,fru,fru,2,1,1
Ses03F_script01_1_M046,Ses03F_script01_1_M045,Ses03F_script01_1_F044,ang,ang,fru,1,2,0
Ses03F_script01_1_M047,Ses03F_script01_1_M046,Ses03F_script01_1_F044,neu,ang,fru,1,3,1
Ses03F_script01_1_F045,Ses03F_script01_1_F044,Ses03F_script01_1_M047,neu,fru,neu,4,1,1
Ses03F_script01_1_F046,Ses03F_script01_1_F045,Ses03F_script01_1_M047,neu,neu,neu,1,2,0
Ses03F_script01_1_M048,Ses03F_script01_1_M047,Ses03F_script01_1_F046,neu,neu,neu,3,1,0
Ses03F_script01_1_F047,Ses03F_script01_1_F046,Ses03F_script01_1_M048,fru,neu,neu,2,1,1
Ses03F_script01_1_M049,Ses03F_script01_1_M048,Ses03F_script01_1_F047,neu,neu,fru,2,1,0
Ses03F_script01_1_F048,Ses03F_script01_1_F047,Ses03F_script01_1_M049,fru,fru,neu,2,1,0
Ses03F_script01_1_M050,Ses03F_script01_1_M049,Ses03F_script01_1_F048,neu,neu,fru,2,1,0
Ses03F_script01_1_F049,Ses03F_script01_1_F048,Ses03F_script01_1_M050,fru,fru,neu,2,1,0
Ses03F_script01_1_M051,Ses03F_script01_1_M050,Ses03F_script01_1_F049,fru,neu,fru,2,1,1
Ses03F_script01_1_F050,Ses03F_script01_1_F049,Ses03F_script01_1_M051,neu,fru,fru,2,1,1
Ses03F_script01_1_M052,Ses03F_script01_1_M051,Ses03F_script01_1_F050,neu,fru,neu,2,1,1
Ses03F_script01_1_F052,Ses03F_script01_1_F050,Ses03F_script01_1_M052,neu,neu,neu,2,1,0
Ses03F_script01_1_M053,Ses03F_script01_1_M052,Ses03F_script01_1_F052,neu,neu,neu,2,1,0
Ses03F_script01_1_F053,Ses03F_script01_1_F052,Ses03F_script01_1_M053,neu,neu,neu,2,1,0
Ses03F_script01_2_F000,pad,pad,ang,pad,pad,None,None,0
Ses03F_script01_2_F001,Ses03F_script01_2_F000,pad,ang,ang,pad,1,None,0
Ses03F_script01_2_M001,pad,Ses03F_script01_2_F001,neu,pad,ang,None,1,0
Ses03F_script01_2_F002,Ses03F_script01_2_F001,Ses03F_script01_2_M001,ang,ang,neu,2,1,0
Ses03F_script01_2_M003,Ses03F_script01_2_M001,Ses03F_script01_2_F002,neu,neu,ang,2,1,0
Ses03F_script01_2_F004,Ses03F_script01_2_F002,Ses03F_script01_2_M003,ang,ang,neu,2,1,0
Ses03F_script01_2_M004,Ses03F_script01_2_M003,Ses03F_script01_2_F004,neu,neu,ang,2,1,0
